pathogen,year,location,path_id,loc_id,url
Adenovirus infection,1958,Netherlands,10030,G226,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G226
Adenovirus infection,1958,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,1959,China,10030,G140,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G140
Adenovirus infection,1960,Russian Federation,10030,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G251
Adenovirus infection,1964,Russian Federation,10030,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G251
Adenovirus infection,1966,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,1969,Sweden,10030,G274,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G274
Adenovirus infection,1971,South Africa,10030,G263,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G263
Adenovirus infection,1973,Canada,10030,G133,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G133
Adenovirus infection,1973,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,1973,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,1973,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1974,Canada,10030,G133,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G133
Adenovirus infection,1974,Israel,10030,G189,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G189
Adenovirus infection,1974,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,1974,Taiwan,10030,G277,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G277
Adenovirus infection,1974,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,1974,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1975,Czech Republic,10030,G149,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G149
Adenovirus infection,1975,Guam,10030,G174,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G174
Adenovirus infection,1975,Italy,10030,G190,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G190
Adenovirus infection,1975,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1975,Vietnam,10030,G296,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G296
Adenovirus infection,1976,Australia,10030,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G111
Adenovirus infection,1976,Brazil,10030,G125,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G125
Adenovirus infection,1977,Canada,10030,G133,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G133
Adenovirus infection,1977,New Zealand,10030,G229,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G229
Adenovirus infection,1977,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1978,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,1978,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1979,Czech Republic,10030,G149,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G149
Adenovirus infection,1979,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,1979,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1980,Czech Republic,10030,G149,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G149
Adenovirus infection,1980,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1981,Taiwan,10030,G277,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G277
Adenovirus infection,1982,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,1982,Scotland,10030,G327,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G327
Adenovirus infection,1982,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,1982,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1984,France,10030,G162,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G162
Adenovirus infection,1984,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,1986,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,1986,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1987,Denmark,10030,G150,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G150
Adenovirus infection,1987,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1988,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,1988,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1989,Australia,10030,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G111
Adenovirus infection,1989,France,10030,G162,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G162
Adenovirus infection,1989,Philippines,10030,G243,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G243
Adenovirus infection,1989,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1990,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,1990,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,1990,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1991,China,10030,G140,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G140
Adenovirus infection,1991,France,10030,G162,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G162
Adenovirus infection,1991,Netherlands,10030,G226,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G226
Adenovirus infection,1991,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,1991,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1992,Australia,10030,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G111
Adenovirus infection,1992,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,1992,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1993,Israel,10030,G189,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G189
Adenovirus infection,1993,South Africa,10030,G263,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G263
Adenovirus infection,1993,Sweden,10030,G274,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G274
Adenovirus infection,1993,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1994,Finland,10030,G161,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G161
Adenovirus infection,1995,Greece,10030,G170,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G170
Adenovirus infection,1995,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,1995,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1996,Spain,10030,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G264
Adenovirus infection,1997,China,10030,G140,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G140
Adenovirus infection,1997,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,1997,Malaysia,10030,G209,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G209
Adenovirus infection,1997,South Africa,10030,G263,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G263
Adenovirus infection,1997,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1998,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,1998,Republic of Korea,10030,G197,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G197
Adenovirus infection,1998,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,1998,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,1999,Finland,10030,G161,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G161
Adenovirus infection,1999,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,2000,Albania,10030,G102,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G102
Adenovirus infection,2000,Australia,10030,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G111
Adenovirus infection,2000,France,10030,G162,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G162
Adenovirus infection,2000,Italy,10030,G190,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G190
Adenovirus infection,2000,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,2000,Republic of Korea,10030,G197,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G197
Adenovirus infection,2000,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,2001,Taiwan,10030,G277,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G277
Adenovirus infection,2001,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,2002,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,2002,South Africa,10030,G263,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G263
Adenovirus infection,2002,Spain,10030,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G264
Adenovirus infection,2002,United Kingdom,10030,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G291
Adenovirus infection,2003,France,10030,G162,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G162
Adenovirus infection,2003,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,2003,Nepal,10030,G225,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G225
Adenovirus infection,2003,Pakistan,10030,G238,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G238
Adenovirus infection,2003,Portugal,10030,G246,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G246
Adenovirus infection,2003,Vietnam,10030,G296,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G296
Adenovirus infection,2004,China,10030,G140,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G140
Adenovirus infection,2004,France,10030,G162,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G162
Adenovirus infection,2004,Germany,10030,G167,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G167
Adenovirus infection,2004,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,2004,Portugal,10030,G246,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G246
Adenovirus infection,2005,Cuba,10030,G147,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G147
Adenovirus infection,2005,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,2005,Singapore,10030,G260,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G260
Adenovirus infection,2005,Slovakia,10030,G325,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G325
Adenovirus infection,2005,Spain,10030,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G264
Adenovirus infection,2005,Taiwan,10030,G277,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G277
Adenovirus infection,2005,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,2006,Chile,10030,G139,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G139
Adenovirus infection,2006,China,10030,G140,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G140
Adenovirus infection,2006,Germany,10030,G167,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G167
Adenovirus infection,2006,Hungary,10030,G182,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G182
Adenovirus infection,2006,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,2006,Vietnam,10030,G296,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G296
Adenovirus infection,2007,Spain,10030,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G264
Adenovirus infection,2007,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,2008,Germany,10030,G167,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G167
Adenovirus infection,2008,Hong Kong,10030,G181,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G181
Adenovirus infection,2008,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,2008,Spain,10030,G264,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G264
Adenovirus infection,2008,Turkey,10030,G286,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G286
Adenovirus infection,2008,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,2009,Canada,10030,G133,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G133
Adenovirus infection,2009,France,10030,G162,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G162
Adenovirus infection,2009,Mexico,10030,G216,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G216
Adenovirus infection,2010,Finland,10030,G161,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G161
Adenovirus infection,2010,Germany,10030,G167,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G167
Adenovirus infection,2010,India,10030,G184,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G184
Adenovirus infection,2010,Israel,10030,G189,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G189
Adenovirus infection,2010,Netherlands,10030,G226,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G226
Adenovirus infection,2010,Portugal,10030,G246,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G246
Adenovirus infection,2010,Republic of Korea,10030,G197,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G197
Adenovirus infection,2010,United States,10030,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G292
Adenovirus infection,2011,China,10030,G140,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G140
Adenovirus infection,2011,Japan,10030,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G193
Adenovirus infection,2011,Malaysia,10030,G209,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G209
Adenovirus infection,2011,Taiwan,10030,G277,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G277
Adenovirus infection,2011,Turkey,10030,G286,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G286
Adenovirus infection,2012,China,10030,G140,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G140
Adenovirus infection,2012,Turkey,10030,G286,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10030&view=Distribution&country=G286
Aeromonas & marine Vibrio infx.,1974,India,10035,G184,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G184
Aeromonas & marine Vibrio infx.,1976,Haiti,10035,G179,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G179
Aeromonas & marine Vibrio infx.,1981,India,10035,G184,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G184
Aeromonas & marine Vibrio infx.,1981,Mexico,10035,G216,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G216
Aeromonas & marine Vibrio infx.,1981,Nigeria,10035,G232,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G232
Aeromonas & marine Vibrio infx.,1984,United Kingdom,10035,G291,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G291
Aeromonas & marine Vibrio infx.,1990,Japan,10035,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G193
Aeromonas & marine Vibrio infx.,1990,United States,10035,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G292
Aeromonas & marine Vibrio infx.,1992,Brazil,10035,G125,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G125
Aeromonas & marine Vibrio infx.,1994,Denmark,10035,G150,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G150
Aeromonas & marine Vibrio infx.,1994,Peru,10035,G242,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G242
Aeromonas & marine Vibrio infx.,1995,Sweden,10035,G274,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G274
Aeromonas & marine Vibrio infx.,1997,Libya,10035,G203,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G203
Aeromonas & marine Vibrio infx.,1997,Russian Federation,10035,G251,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G251
Aeromonas & marine Vibrio infx.,1998,New Zealand,10035,G229,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G229
Aeromonas & marine Vibrio infx.,2001,India,10035,G184,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G184
Aeromonas & marine Vibrio infx.,2001,Japan,10035,G193,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G193
Aeromonas & marine Vibrio infx.,2002,Australia,10035,G111,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G111
Aeromonas & marine Vibrio infx.,2004,Brazil,10035,G125,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G125
Aeromonas & marine Vibrio infx.,2005,United States,10035,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G292
Aeromonas & marine Vibrio infx.,2006,Netherlands,10035,G226,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G226
Aeromonas & marine Vibrio infx.,2006,United States,10035,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G292
Aeromonas & marine Vibrio infx.,2007,United States,10035,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G292
Aeromonas & marine Vibrio infx.,2009,India,10035,G184,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G184
Aeromonas & marine Vibrio infx.,2009,Nepal,10035,G225,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G225
Aeromonas & marine Vibrio infx.,2009,Tunisia,10035,G285,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G285
Aeromonas & marine Vibrio infx.,2009,United States,10035,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G292
Aeromonas & marine Vibrio infx.,2010,United States,10035,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G292
Aeromonas & marine Vibrio infx.,2012,India,10035,G184,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G184
Aeromonas & marine Vibrio infx.,2012,United States,10035,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=10035&view=Distribution&country=G292
African tick bite fever,1992,None,11468,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G100
African tick bite fever,1992,Botswana,11468,G124,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G124
African tick bite fever,1992,United States,11468,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G292
African tick bite fever,1997,None,11468,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G100
African tick bite fever,1997,France,11468,G162,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G162
African tick bite fever,1997,South Africa,11468,G263,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G263
African tick bite fever,1998,None,11468,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G100
African tick bite fever,1998,Denmark,11468,G150,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G150
African tick bite fever,1998,Swaziland,11468,G273,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G273
African tick bite fever,1998,United States,11468,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G292
African tick bite fever,1999,None,11468,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G100
African tick bite fever,1999,Italy,11468,G190,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G190
African tick bite fever,1999,South Africa,11468,G263,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G263
African tick bite fever,2002,South Africa,11468,G263,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G263
African tick bite fever,2002,United States,11468,G292,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G292
African tick bite fever,2003,None,11468,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G100
African tick bite fever,2003,Netherlands,11468,G226,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G226
African tick bite fever,2003,Swaziland,11468,G273,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G273
African tick bite fever,2004,None,11468,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G100
African tick bite fever,2004,South Africa,11468,G263,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G263
African tick bite fever,2005,France,11468,G162,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G162
African tick bite fever,2005,South Africa,11468,G263,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G263
African tick bite fever,2008,None,11468,G100,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G100
African tick bite fever,2008,Israel,11468,G189,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G189
African tick bite fever,2008,South Africa,11468,G263,http://web.GIDEONonline.com/abstract.php?module=epidemiology&disease=11468&view=Distribution&country=G263
